lat,lon,pin
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
17.8087,75.2838,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
21.215,76.7029,443301
19.895,76.6584,443302
20.0861,76.5196,443302
19.895,76.6584,443302
19.985,76.5214,443302
18.3926,78.1173,443302
21.1164,75.4753,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
19.895,76.6584,443302
20.1851,76.7223,443303
20.9352,78.7061,443303
21.021,78.7392,443303
20.9352,78.7061,443303
21.5994,80.6567,443303
20.9352,78.7061,443303
20.9352,78.7061,443303
20.2965,76.5757,443304
20.2965,76.5757,443304
20.2965,76.5757,443304
20.2965,76.5757,443304
20.2965,76.5757,443304
20.2965,76.5757,443304
20.2965,76.5757,443304
20.0077,76.3086,443308
20.0077,76.3086,443308
20.0077,76.3086,443308
20.0077,76.3086,443308
20.0077,76.3086,443308
20.0077,76.3086,443308
20.0077,76.3086,443308
18.498,74.6787,443401
18.498,74.6787,443401
18.7331,76.3862,443401
18.498,74.6787,443401
18.2628,72.9712,443401
18.498,74.6787,443401
20.7293,76.8072,443402
21.0519,76.5346,443402
21.1078,76.6072,443402
19.7807,77.4993,443402
20.7293,76.8072,443402
20.7293,76.8072,443402
20.9766,76.5877,443402
20.7293,76.8072,443402
20.7293,76.8072,443402
20.7293,76.8072,443402
20.7293,76.8072,443402
20.7293,76.8072,443402
19.3658,76.2994,443403
19.3658,76.2994,443403
19.3658,76.2994,443403
19.3658,76.2994,443403
19.3658,76.2994,443403
19.3658,76.2994,443403
19.3658,76.2994,443403
18.8346,76.4723,443404
17.0521,76.9902,443404
18.8346,76.4723,443404
18.8175,77.0074,443404
18.8346,76.4723,443404
18.8346,76.4723,443404
18.8346,76.4723,443404
18.8346,76.4723,443404
18.8346,76.4723,443404
17.9025,75.6759,443404
18.8346,76.4723,443404
15.8799,78.1335,443404
20.8353,76.4584,443404
20.9167,76.4833,443404
20.4383,74.5571,443404
20.7096,76.9981,444001
20.7096,76.9981,444001
20.7096,76.9981,444001
20.7096,76.9981,444001
21.698,76.491,444002
21.698,76.491,444002
21.698,76.491,444002
21.698,76.491,444002
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
21.698,76.491,444003
20.8497,77.0919,444004
20.8856,76.2037,444004
20.8497,77.0919,444004
20.8139,77.98,444004
24.052,72.7072,444005
24.052,72.7072,444005
24.052,72.7072,444005
24.9877,79.0402,444006
23.7118,76.0157,444006
21.7642,76.906,444006
19.0023,77.3829,444006
21.7642,76.906,444006
21.1661,75.9651,444006
21.7642,76.906,444006
19.9532,76.1263,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.7642,76.906,444006
21.173,77.2695,444101
23.1207,78.6891,444101
21.0964,77.0586,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
20.1157,72.7388,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
20.9495,77.1157,444101
21.173,77.2695,444101
20.5829,80.7453,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
21.173,77.2695,444101
20.7499,76.99,444102
20.7499,76.99,444102
20.7499,76.99,444102
20.252,78.165,444102
20.7499,76.99,444102
20.7499,76.99,444102
20.7499,76.99,444102
20.7499,76.99,444102
20.7,77.25,444102
20.7499,76.99,444102
21.6833,76.6833,444102
20.7499,76.99,444102
19.9266,77.0318,444102
20.7499,76.99,444102
21.216,75.6572,444102
20.7216,77.1528,444102
20.6842,75.3946,444103
19.8922,77.4449,444103
20.6842,75.3946,444103
21.4763,73.3444,444103
20.6842,75.3946,444103
20.6842,75.3946,444103
20.6842,75.3946,444103
24.2487,76.1684,444104
24.2487,76.1684,444104
24.2487,76.1684,444104
24.2487,76.1684,444104
24.2487,76.1684,444104
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
17.9528,73.8906,444105
19.2851,76.4097,444105
20.6175,78.9288,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
19.2851,76.4097,444105
30.7683,79.4951,444106
26.0819,79.4111,444106
21.3955,79.327,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
26.0819,79.4111,444106
19.852,76.4653,444107
20.5816,78.2373,444107
20.8436,77.3593,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.2141,77.908,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
21.4167,81.2167,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
20.5816,78.2373,444107
21.059,77.2641,444108
20.4903,77.8666,444108
21.059,77.2641,444108
21.216,75.6572,444108
21.059,77.2641,444108
21.4708,78.2686,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
21.059,77.2641,444108
20.4829,77.0529,444109
20.4829,77.0529,444109
20.8408,76.8894,444109
20.4829,77.0529,444109
20.4829,77.0529,444109
20.4829,77.0529,444109
19.8922,77.4449,444109
20.4829,77.0529,444109
20.4829,77.0529,444109
20.4829,77.0529,444109
20.4829,77.0529,444109
20.7157,76.8245,444109
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
17.949,75.2065,444110
20.8855,77.129,444111
20.8855,77.129,444111
20.8855,77.129,444111
20.8855,77.129,444111
20.8855,77.129,444111
21.0369,77.0395,444117
19.1728,75.1743,444117
21.0503,76.993,444117
21.0231,77.1009,444126
21.0231,77.1009,444126
21.0231,77.1009,444126
21.0231,77.1009,444126
21.0231,77.1009,444126
20.9513,76.7307,444201
20.9513,76.7307,444201
20.9513,76.7307,444201
20.9513,76.7307,444201
20.9513,76.7307,444201
20.9513,76.7307,444201
20.8736,78.6791,444202
20.8736,78.6791,444202
20.8736,78.6791,444202
20.8736,78.6791,444202
20.8736,78.6791,444202
22.4645,80.4828,444203
20.33,79.1496,444203
19.8077,83.118,444203
27.2558,79.1807,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
22.4645,80.4828,444203
19.661,77.8134,444204
19.661,77.8134,444204
21.1236,76.7415,444204
18.6279,79.5706,444204
17.8074,78.2271,444204
21.0853,76.7145,444204
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.4082,76.4442,444301
20.6661,76.7739,444302
20.6661,76.7739,444302
20.6661,76.7739,444302
20.6661,76.7739,444302
20.6661,76.7739,444302
20.6661,76.7739,444302
19.4995,75.7488,444303
22.9537,76.0089,444303
21.1298,76.8578,444303
22.9537,76.0089,444303
18.697,75.9516,444303
22.9537,76.0089,444303
20.7074,76.5683,444303
22.9901,75.7459,444303
23.9324,73.9178,444303
22.9537,76.0089,444303
24.1357,75.8775,444303
24.5167,75.55,444303
29.5913,77.7013,444303
22.9537,76.0089,444303
20.4922,76.6212,444303
26.7984,75.5582,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
22.9537,76.0089,444303
20.8531,76.5618,444304
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
20.7247,76.4374,444306
22.0363,76.9173,444311
21.259,75.9342,444311
22.0363,76.9173,444311
22.0363,76.9173,444311
22.0363,76.9173,444311
24.6924,79.1892,444311
22.0363,76.9173,444311
20.8829,76.8575,444311
22.0363,76.9173,444311
19.0984,76.4372,444311
24.2487,76.1684,444311
22.0363,76.9173,444312
22.0363,76.9173,444312
22.0363,76.9173,444312
22.0363,76.9173,444312
22.0363,76.9173,444312
22.0363,76.9173,444312
22.0363,76.9173,444312
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
21.1033,76.8571,444401
18.5119,74.7017,444402
18.5119,74.7017,444402
18.5119,74.7017,444402
18.5119,74.7017,444402
18.5119,74.7017,444402
18.5119,74.7017,444402
18.5119,74.7017,444402
21.4689,77.8178,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
20.4062,77.3491,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
20.3772,77.4561,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
21.4689,77.8178,444403
20.3027,77.4271,444403
21.4689,77.8178,444403
28.2637,74.8459,444403
21.4689,77.8178,444403
19.9905,78.3387,444403
21.3089,79.6744,444403
19.6333,79.6333,444403
24.052,72.7072,444404
21.3568,74.4313,444404
21.8588,75.0657,444404
20.1676,78.0585,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
21.8588,75.0657,444404
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.4969,77.1619,444405
20.5468,77.2617,444407
20.5468,77.2617,444407
20.5468,77.2617,444407
20.5468,77.2617,444407
20.5468,77.2617,444407
20.5468,77.2617,444407
20.0322,76.9528,444409
20.0322,76.9528,444409
20.0322,76.9528,444409
20.0322,76.9528,444409
20.0322,76.9528,444409
20.0322,76.9528,444409
19.85,77.35,444501
21.3333,78.5333,444501
28.0007,75.7864,444501
21.3971,78.6356,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
20.4609,76.9372,444501
21.7517,77.5071,444501
19.4682,77.8,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
21.7517,77.5071,444501
20.7325,78.4502,444502
20.7325,78.4502,444502
18.7062,76.9373,444503
20.2978,77.0765,444503
20.2378,76.9997,444503
28.0975,74.8843,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.8348,76.4745,444503
21.3088,75.8933,444504
24.6243,75.7293,444504
21.3088,75.8933,444504
20.1698,76.9574,444504
21.3088,75.8933,444504
19.1323,74.9931,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
21.3088,75.8933,444504
18.0692,77.1637,444505
19.8062,76.7878,444505
20.1115,77.1322,444505
19.6874,78.4238,444505
21.3568,74.4313,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.8062,76.7878,444505
19.9755,76.7884,444506
19.9498,76.6573,444506
19.4625,76.3745,444506
19.4625,76.3745,444506
19.7913,77.7666,444506
19.4625,76.3745,444506
20.039,76.6896,444506
19.4625,76.3745,444506
17.5567,73.9704,444506
19.4625,76.3745,444506
19.4625,76.3745,444506
19.4625,76.3745,444506
20.04,77.3152,444507
20.2156,77.1593,444507
19.882,76.7734,444507
20.2156,77.1593,444507
19.9584,78.1123,444507
20.2156,77.1593,444507
20.9822,76.4365,444507
19.8908,74.6389,444510
20.053,76.9795,444510
19.8908,74.6389,444510
18.2713,73.7671,444510
19.8908,74.6389,444510
22.3582,73.114,444510
19.8908,74.6389,444510
18.8806,74.6948,444510
19.8908,74.6389,444510
19.8908,74.6389,444510
19.8908,74.6389,444510
20.4021,76.8416,444511
20.8035,76.4168,444511
21.2048,75.9919,444511
20.8035,76.4168,444511
20.9333,77.75,444601
20.9333,77.75,444601
20.9333,77.75,444601
20.9333,77.75,444601
20.9333,77.75,444601
20.9333,77.75,444601
20.0444,75.3454,444602
21.0171,76.9208,444602
22.2469,77.2281,444602
21.0171,76.9208,444602
20.9055,77.6051,444602
21.0171,76.9208,444602
20.8716,77.5046,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0171,76.9208,444602
21.0003,77.0867,444603
21.0003,77.0867,444604
21.0003,77.0867,444605
21.0003,77.0867,444606
21.0003,77.0867,444606
21.0003,77.0867,444606
21.0003,77.0867,444607
20.4398,77.6484,444701
21.216,75.6572,444701
20.4398,77.6484,444701
19.6333,79.6333,444701
20.4398,77.6484,444701
18.805,77.5827,444701
20.4398,77.6484,444701
20.8645,77.7351,444701
20.4398,77.6484,444701
21.6803,77.6336,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
20.4398,77.6484,444701
25.8708,75.6012,444702
20.8318,75.9371,444702
21.3516,74.8804,444702
20.8318,75.9371,444702
17.5567,73.9704,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
17.8263,78.3436,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
21.5533,76.8897,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
20.8318,75.9371,444702
25.3115,77.9751,444704
21.2391,77.747,444704
25.3115,77.9751,444704
26.5866,79.8006,444704
28.1087,76.3778,444704
25.3115,77.9751,444704
25.3115,77.9751,444704
25.3115,77.9751,444704
25.3115,77.9751,444704
25.3115,77.9751,444704
25.3115,77.9751,444704
21.1139,77.2414,444705
18.7585,73.4791,444705
20.8127,76.0658,444705
18.7083,75.6909,444705
20.0742,77.7867,444705
20.8127,76.0658,444705
27.8154,76.421,444705
20.8127,76.0658,444705
18.0553,74.5306,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
21.1634,77.3107,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
20.8127,76.0658,444705
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
26.1539,83.3351,444706
20.0867,78.4188,444707
20.9219,76.6634,444707
20.9219,76.6634,444707
20.674,76.0339,444707
20.9219,76.6634,444707
21.5184,72.7207,444707
20.9219,76.6634,444707
21.1107,78.2011,444707
21.2199,77.9425,444707
20.9219,76.6634,444707
20.9219,76.6634,444707
20.9219,76.6634,444707
20.5964,78.2077,444708
20.6991,78.5456,444708
19.7792,79.3627,444708
20.6048,77.9589,444708
20.5964,78.2077,444708
21.3024,76.9637,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
20.5964,78.2077,444708
22.1828,77.1668,444709
20.8416,78.0793,444709
20.9868,76.2906,444709
22.1828,77.1668,444709
24.0521,76.9733,444709
22.1828,77.1668,444709
18.735,73.6756,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
23.9068,80.2516,444709
22.1828,77.1668,444709
24.5747,77.7304,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
22.1828,77.1668,444709
19.5981,77.589,444710
18.5167,77.0833,444710
19.5981,77.589,444710
20.6795,78.0947,444710
18.2628,72.9712,444711
18.2628,72.9712,444711
18.2628,72.9712,444711
18.2628,72.9712,444711
18.2628,72.9712,444711
20.8079,75.4394,444717
20.8079,75.4394,444717
21.7477,75.1534,444717
19.868,75.7255,444717
20.8079,75.4394,444717
20.8079,75.4394,444717
20.8079,75.4394,444717
20.8079,75.4394,444717
20.8079,75.4394,444717
21.3995,76.7603,444719
21.8244,74.8582,444719
22.2494,72.9561,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
21.8244,74.8582,444719
20.0556,78.9535,444720
20.0556,78.9535,444720
20.0556,78.9535,444720
20.0556,78.9535,444720
20.0556,78.9535,444720
20.7978,73.5855,444723
21.4697,73.2535,444723
22.1416,72.9216,444723
21.4697,73.2535,444723
21.4697,73.2535,444723
21.4697,73.2535,444723
21.4697,73.2535,444723
21.4697,73.2535,444723
20.0742,77.7867,444801
22.2929,76.9201,444801
27.5331,75.2259,444801
22.2929,76.9201,444801
29.862,78.5391,444801
22.2929,76.9201,444801
21.2013,78.1844,444801
22.2929,76.9201,444801
20.6339,78.6094,444801
22.2929,76.9201,444801
22.2929,76.9201,444801
22.2929,76.9201,444801
21.0421,75.1838,444801
22.2929,76.9201,444801
22.2929,76.9201,444801
22.2929,76.9201,444801
16.9857,74.1264,444801
22.2929,76.9201,444801
22.2929,76.9201,444801
21.011,77.7049,444801
22.2929,76.9201,444801
21.5183,76.6497,444802
31.4182,75.1698,444802
20.949,77.5145,444802
30.0624,76.606,444802
24.3597,76.1208,444802
17.8505,74.6639,444802
24.3597,76.1208,444802
24.3597,76.1208,444802
24.3597,76.1208,444802
23.8439,79.0297,444803
21.0378,77.4594,444803
23.8439,79.0297,444803
26.65,80.6,444803
26.3922,75.8374,444804
22.772,74.7114,444804
26.3922,75.8374,444804
26.3922,75.8374,444804
30.0125,76.9634,444804
26.3922,75.8374,444804
26.3922,75.8374,444804
21.2991,77.518,444805
21.2991,77.518,444805
20.0192,75.6235,444806
17.5169,78.5733,444806
21.0899,79.3403,444806
21.2167,73.7167,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.1568,73.7482,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.1157,72.7388,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
20.0192,75.6235,444806
24.4654,77.1846,444807
24.4654,77.1846,444807
24.4654,77.1846,444807
29.8061,77.0247,444807
24.4654,77.1846,444807
24.0905,78.7804,444807
24.4654,77.1846,444807
19.4995,75.7488,444807
24.4654,77.1846,444807
23.7794,78.3407,444808
23.7794,78.3407,444808
21.2152,77.3647,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
26.3435,79.3166,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
23.7794,78.3407,444808
20.9868,76.2906,444809
20.9868,76.2906,444809
20.9868,76.2906,444809
20.9868,76.2906,444809
20.9868,76.2906,444809
21.0854,77.5594,444810
21.7101,77.4354,444813
21.6844,77.3376,444813
21.0854,77.5594,444813
21.0854,77.5594,444813
18.8806,74.6948,444813
21.4667,77.1447,444813
21.0854,77.5594,444813
21.5374,77.1105,444813
21.2333,81.6333,444813
20.6378,78.145,444901
20.6378,78.145,444901
21.3308,77.6803,444901
19.6232,79.2912,444901
20.6378,78.145,444901
21.0992,77.9355,444901
20.6378,78.145,444901
20.4981,77.6729,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.6378,78.145,444901
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444902
20.9432,78.0257,444903
20.9432,78.0257,444903
20.9432,78.0257,444903
20.9432,78.0257,444903
20.9432,78.0257,444903
20.9432,78.0257,444903
20.9432,78.0257,444903
18.6664,76.2505,444904
18.7585,73.4791,444904
20.4528,77.7072,444904
31.8746,76.3201,444904
20.8215,77.8779,444904
21.0328,79.8477,444904
20.1955,78.8433,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.686,77.1894,444904
21.3936,78.083,444905
21.6803,77.6336,444905
14.7929,75.0468,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
18.3796,74.8122,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.85,77.35,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
19.2193,76.5851,444905
21.3545,78.8461,444906
21.3545,78.8461,444906
21.5989,80.2052,444906
20.7909,77.6785,444906
21.968,78.9322,444906
21.3545,78.8461,444906
20.792,79.6358,444906
21.5062,78.3561,444906
21.4708,78.2686,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
21.3545,78.8461,444906
20.9432,78.0257,444907
20.9432,78.0257,444907
20.9432,78.0257,444907
21.6681,80.5779,444908
21.4573,78.1837,444908
21.6681,80.5779,444908
20.343,82.6892,444908
21.6681,80.5779,444908
23.2041,80.8607,444908
21.6681,80.5779,444908
21.6681,80.5779,444908
21.6681,80.5779,444908
21.6681,80.5779,444908
20.3968,78.1306,445001
21.5413,76.4492,445001
18.4709,75.9976,445001
21.5413,76.4492,445001
25.7561,75.2194,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.5413,76.4492,445001
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
20.6175,78.9288,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.1107,78.2011,445002
29.6826,77.3767,445002
21.2991,78.0223,445002
21.6201,80.4355,445002
20.3908,78.092,445002
19.1835,77.0255,445002
21.2991,78.0223,445002
20.3162,78.2971,445002
20.9622,78.5604,445002
17.8087,75.2838,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
21.2991,78.0223,445002
19.5365,75.494,445101
21.2013,78.1844,445101
19.5365,75.494,445101
20.0444,75.3454,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
19.5365,75.494,445101
18.6375,75.4751,445101
18.2628,72.9712,445101
21.2805,77.1375,445102
